,last_reported,station_id,Available bikes,Mechanical bikes,Ebike,weekday,name,physical_configuration,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte,Municipi
91,2020-01-05,4,18.12847222222222,17.520833333333332,0.8263888888888888,Sunday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
92,2020-01-06,4,10.788194444444445,10.538194444444445,0.25,Monday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
93,2020-01-07,4,6.076388888888889,5.59375,0.4826388888888889,Tuesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
94,2020-01-08,4,13.368055555555555,13.104166666666666,0.2638888888888889,Wednesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
95,2020-01-09,4,11.45486111111111,10.961805555555555,0.4930555555555556,Thursday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
96,2020-01-10,4,4.100694444444445,3.9131944444444446,0.1875,Friday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
97,2020-01-11,4,9.885017421602788,9.198606271777004,0.686411149825784,Saturday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
98,2020-01-12,4,4.652777777777778,3.2395833333333335,1.4131944444444444,Sunday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
99,2020-01-13,4,6.569444444444445,5.940972222222222,0.6284722222222222,Monday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
100,2020-01-14,4,8.097222222222221,7.354166666666667,0.7430555555555556,Tuesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
101,2020-01-15,4,9.927083333333334,9.64236111111111,0.2847222222222222,Wednesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
102,2020-01-16,4,6.600694444444445,6.142361111111111,0.4583333333333333,Thursday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
103,2020-01-17,4,10.458333333333334,10.152777777777779,0.3055555555555556,Friday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
104,2020-01-18,4,7.444444444444445,7.0625,0.3819444444444444,Saturday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
105,2020-01-19,4,9.777777777777779,9.461805555555555,0.3159722222222222,Sunday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
106,2020-01-20,4,7.840277777777778,7.388888888888889,0.4513888888888889,Monday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
107,2020-01-21,4,10.416666666666666,9.444444444444445,0.9722222222222222,Tuesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
108,2020-01-22,4,10.472222222222221,9.465277777777779,1.0069444444444444,Wednesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
109,2020-01-23,4,5.506944444444445,5.277777777777778,0.22916666666666666,Thursday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
110,2020-01-24,4,6.480836236933798,6.010452961672474,0.47038327526132406,Friday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
111,2020-01-27,4,9.63076923076923,9.364102564102565,0.26666666666666666,Monday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
112,2020-01-28,4,10.399305555555555,10.072916666666666,0.3263888888888889,Tuesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
113,2020-01-29,4,5.8125,5.572916666666667,0.23958333333333334,Wednesday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
114,2020-01-30,4,12.788194444444445,12.006944444444445,0.78125,Thursday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
115,2020-01-31,4,10.19163763066202,8.926829268292684,1.264808362369338,Friday,"C/ RIBES, 13",ELECTRICBIKESTATION,41.39331729999999,2.1812482999999996,8,"C/ RIBES, 13",8013,21,"41.39331729999999,2.1812482999999996",el Fort Pienc,Eixample,Barcelona
116,2020-01-01,5,8.416666666666666,8.246527777777779,0.1701388888888889,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
117,2020-01-02,5,12.145833333333334,11.95138888888889,0.19444444444444445,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
118,2020-01-03,5,16.64236111111111,16.51388888888889,0.1284722222222222,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
119,2020-01-04,5,10.01388888888889,9.79861111111111,0.2152777777777778,Saturday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
120,2020-01-05,5,18.114583333333332,17.49652777777778,0.6180555555555556,Sunday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
121,2020-01-06,5,11.024305555555555,10.913194444444445,0.1111111111111111,Monday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
122,2020-01-07,5,6.506944444444445,6.472222222222222,0.034722222222222224,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
123,2020-01-08,5,8.378472222222221,8.29513888888889,0.08333333333333333,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
124,2020-01-09,5,7.649305555555555,7.503472222222222,0.14583333333333334,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
125,2020-01-10,5,8.635416666666666,8.618055555555555,0.017361111111111112,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
126,2020-01-11,5,6.501742160278746,6.337979094076655,0.16376306620209058,Saturday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
127,2020-01-12,5,9.069444444444445,8.944444444444445,0.125,Sunday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
128,2020-01-13,5,12.618055555555555,12.17361111111111,0.4444444444444444,Monday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
129,2020-01-14,5,9.79861111111111,9.61111111111111,0.1875,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
130,2020-01-15,5,5.288194444444445,5.152777777777778,0.13541666666666666,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
131,2020-01-16,5,6.486111111111111,6.340277777777778,0.14583333333333334,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
132,2020-01-17,5,7.767361111111111,7.65625,0.1111111111111111,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
133,2020-01-18,5,24.46875,24.05902777777778,0.4097222222222222,Saturday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
134,2020-01-19,5,9.01388888888889,8.697916666666666,0.3159722222222222,Sunday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
135,2020-01-20,5,22.76736111111111,22.729166666666668,0.03819444444444445,Monday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
136,2020-01-21,5,19.993055555555557,19.993055555555557,0.0,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
137,2020-01-22,5,8.239583333333334,8.20138888888889,0.03819444444444445,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
138,2020-01-23,5,6.826388888888889,6.649305555555555,0.17708333333333334,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
139,2020-01-24,5,5.860627177700349,5.67595818815331,0.18466898954703834,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
140,2020-01-27,5,19.871794871794872,19.75897435897436,0.11282051282051282,Monday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
141,2020-01-28,5,21.45486111111111,21.413194444444443,0.041666666666666664,Tuesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
142,2020-01-29,5,14.034722222222221,13.399305555555555,0.6354166666666666,Wednesday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
143,2020-01-30,5,12.243055555555555,11.993055555555555,0.25,Thursday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
144,2020-01-31,5,27.818815331010452,27.665505226480835,0.15331010452961671,Friday,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",ELECTRICBIKESTATION,41.3911035,2.1801763,7,"PG. LLUIS COMPANYS, 11 (ARC TRIOMF)",8018,39,"41.3911035,2.1801763",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
145,2020-01-01,6,12.447916666666666,11.815972222222221,0.6319444444444444,Wednesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
146,2020-01-02,6,13.385416666666666,13.315972222222221,0.06944444444444445,Thursday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
147,2020-01-03,6,13.506944444444445,13.135416666666666,0.3715277777777778,Friday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
148,2020-01-04,6,8.26388888888889,8.069444444444445,0.19444444444444445,Saturday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
149,2020-01-05,6,15.069444444444445,14.527777777777779,0.5416666666666666,Sunday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
150,2020-01-06,6,17.694444444444443,17.17361111111111,0.5208333333333334,Monday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
151,2020-01-07,6,15.788194444444445,15.777777777777779,0.4201388888888889,Tuesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
152,2020-01-08,6,7.944444444444445,7.663194444444445,0.28125,Wednesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
153,2020-01-09,6,11.39236111111111,11.149305555555555,0.24305555555555555,Thursday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
154,2020-01-10,6,9.961805555555555,9.78125,0.18055555555555555,Friday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
155,2020-01-11,6,9.923076923076923,9.545454545454545,0.3776223776223776,Saturday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
156,2020-01-12,6,13.477508650519031,13.235294117647058,0.2422145328719723,Sunday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
157,2020-01-13,6,8.166666666666666,7.940972222222222,0.22569444444444445,Monday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
158,2020-01-14,6,10.84375,10.659722222222221,0.1840277777777778,Tuesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
159,2020-01-15,6,10.5625,10.197916666666666,0.3645833333333333,Wednesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
160,2020-01-16,6,13.746527777777779,13.600694444444445,0.14583333333333334,Thursday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
161,2020-01-17,6,8.76388888888889,8.572916666666666,0.1909722222222222,Friday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
162,2020-01-18,6,19.97222222222222,19.625,0.3472222222222222,Saturday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
163,2020-01-19,6,6.805555555555555,6.652777777777778,0.1527777777777778,Sunday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
164,2020-01-20,6,13.78125,13.17013888888889,0.6111111111111112,Monday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
165,2020-01-21,6,10.10763888888889,8.315972222222221,1.7916666666666667,Tuesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
166,2020-01-22,6,17.520833333333332,16.90277777777778,0.6180555555555556,Wednesday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
167,2020-01-23,6,12.743055555555555,11.677083333333334,1.0659722222222223,Thursday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
168,2020-01-24,6,8.292682926829269,7.7735191637630665,0.519163763066202,Friday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
169,2020-01-27,6,11.523076923076923,11.482051282051282,0.041025641025641026,Monday,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",ELECTRICBIKESTATION,41.391429200000005,2.1805685,10,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)",8018,39,"41.391429200000005,2.1805685",Santa Caterina i la Ribera,Ciutat Vella,Barcelona
